          1rgoa    1 1RGOB
          1rgs_    8 1NE4A 1NE6A 1RGSA 1RL3A 1RL3B 2QCSB 3FHIB 3IIAA
          1rgva    8 1BLUA 1RGVA 2FGOA 2ZVSA 2ZVSB 2ZVSC 3EUNA 3EXYA
          1rgwa   15 1RGWA 1V5LA 1WF7A 1WJLA 2EEGA 2PKTA 2Q3GA 2Q3GB 2UZCA 2UZCB 2UZCC 2UZCD 2UZCE 2V1WA 2V1WB
          1rh1a    1 1RH1A
          1rh5a   14 1RH5A 1RHZA 2WW9A 2WWAA 2WWBA 2YXQA 2YXRA 2ZJSA 2ZQPA 3BO0E 3BO1E 3DINB 3DINF 3DKND
          1rh5b    7 1RH5B 1RHZB 2YXQB 2YXRB 3BO0F 3BO1F 3DKNE
          1rh7a    8 1RH7A 1RH7B 1RH7C 1RH7D 1RH7E 1RH7F 2W1OA 2W1OB
          1rh8a    1 1RH8A
          1rh9a    3 1RH9A 2L01A 2L01B
          1rhca   11 1RHCA 3B4YA 3B4YB 3C8NA 3C8NB 3C8NC 3C8ND 3CQNA 3CQNB 3CQRA 3CQRB
          1rhfa    2 1RHFA 1RHFB
          1rhs_    7 1BOHA 1BOIA 1DP2A 1ORBA 1RHDA 1RHSA 2ORAA
          1rhya    6 1RHYA 1RHYB 2X32A 2X32B 2X34A 2X34B
          1ri1a    7 1RI1A 1RI2A 1RI3A 1RI4A 1RI5A 1Z3CA 2HV9A
          1ri6a    5 1RI6A 3FGBA 3FGBB 3HFQA 3HFQB
          1ri7a   29 1RI7A 2CYYA 2E1CC 2E7WA 2E7XA 2EFNA 2EFOA 2EFPA 2EFQA 2PMHA 2PN6A 2YX4A 2YX7A 2ZNYA 2ZNYB 2ZNYC 2ZNYD 2ZNYE 2ZNYF 2ZNYG 2ZNYH 2ZNZA 2ZNZB 2ZNZC 2ZNZD 2ZNZE 2ZNZF 2ZNZG 2ZNZH
          1ri9a    1 1RI9A
          1rifa    3 1RIFA 1RIFB 2OCAA
          1riqa   22 1RIQA 1YFRA 1YFRB 1YFSA 1YFSB 1YFTA 1YGBA 2V7SA 3HTZA 3HXUA 3HXVA 3HXWA 3HXXA 3HXYA 3HXZA 3HXZB 3HXZC 3HXZD 3HY0A 3HY0B 3HY1A 3HY1B
          1riwc    7 1BBRC 1RIWC 1UCYC 1VITF 1YCPF 2HNTD 2PKSC
          1rj1a   12 1RJ1A 1RJ4A 1RJ4B 1RJ4C 1RJ4D 2CJ4A 2CJ4B 2CJ5A 2CJ6A 2CJ7A 2CJ8A 2CJ8B
          1rj7a   18 1RJ7A 1RJ7B 1RJ7C 1RJ7D 1RJ7E 1RJ7F 1RJ7G 1RJ7H 1RJ7I 1RJ7J 1RJ7K 1RJ7L 1RJ8A 1RJ8B 1RJ8C 1RJ8D 1RJ8E 1RJ8F
          1rjaa    1 1RJAA
          1rjba   26 1PKGA 1PKGB 1RJBA 1T45A 1T46A 1VR2A 1Y6BA 1YWNA 2I0VA 2I0YA 2I1MA 2OGVA 2OH4A 2P2IA 2QU5A 3B8QA 3BEAA 3C7QA 3CP9B 3DPKA 3EFLB 3G0EA 3G0FA 3G0FB 3HNGA 3LCDA
          1rjda   40 1RJDA 1RJDB 1RJDC 1RJEA 1RJEB 1RJEC 1RJFA 1RJFB 1RJFC 1RJGA 2OB1A 2OB1B 2OB1C 2OB2A 2OB2B 2OB2C 2ZEWA 2ZEWB 2ZEXA 2ZEXB 2ZEYA 2ZEYB 2ZW9A 2ZW9B 2ZWAA 2ZWAB 2ZZKA 2ZZKB 3IEIA 3IEIB 3IEIC 3IEID 3IEIE 3IEIF 3IEIG 3IEIH 3O7WA 3OEAA 3OEAB 3OEBA
          1rjja    2 1RJJA 1RJJB
          1rjta    1 1RJTA
          1rkba    2 1RKBA 3GBGA
          1rkca   13 1RKCA 1RKEA 1SYQA 1T01A 1U6HA 1XWJA 1YDIA 1ZVZA 1ZW2A 1ZW3A 2GWWA 2HSQA 2IBFA
          1rkd_   25 1GQTA 1GQTB 1GQTC 1GQTD 1RK2A 1RK2B 1RK2C 1RK2D 1RKAA 1RKDA 1RKSA 3GO6A 3GO6B 3GO7A 3GO7B 3I3YA 3I3YB 3I3YC 3I3YD 3IKHA 3IKHB 3IKHC 3IKHD 3KZHA 3KZHB
          1rkia    2 1RKIA 1RKIB
          1rkpa   28 1RKPA 1T9RA 1T9SA 1T9SB 1TBFA 1UDTA 1UDUA 1UDUB 1UHOA 1XOZA 1XP0A 2CHMA 2H40A 2H42A 2H42B 2H42C 2H44A 3B2RA 3B2RB 3BJCA 3HC8A 3HDZA 3JWQA 3JWQB 3JWQC 3JWQD 3JWRA 3JWRB
          1rkqa    8 1RKQA 1RKQB 3DNPA 3MPOA 3MPOB 3MPOC 3MPOD 3NIWA
          1rkta    9 1RKTA 1RKTB 2W0CL 2W0CM 2W0CN 3FRQA 3FRQB 3G56A 3G56B
          1rkua    4 1RKUA 1RKUB 1RKVA 1RKVB
          1rkxa    7 1RKXA 1RKXB 1RKXC 1RKXD 1WVGA 1WVGB 3LEWA
          1rl1a    6 1RL1A 2JKID 2JKIE 2JKIF 2XCMC 2XCMD
          1rl2a    4 1C04C 1RL2A 1RL2B 487DB
          1rl6a    3 1C04D 1RL6A 487DC
          1rlha    2 1RLHA 3D40A
          1rlia    6 1RLIA 1RLIB 1RLIC 1RLID 2VZFA 2VZJA
          1rlja   11 1RLJA 2X2OA 2X2PA 2XODA 2XOEA 3N39B 3N39D 3N3AB 3N3AD 3N3BB 3N3BD
          1rlka    9 1RLKA 1RZWA 1XTYA 1XTYB 1XTYC 1XTYD 2ZV3H 3ERJA 3ERJB
          1rlma   20 1RLMA 1RLMB 1RLMC 1RLMD 1RLOA 1RLOB 1RLOC 1RLOD 1RLTA 1RLTB 1RLTC 1RLTD 2HF2A 2HF2B 3DAOA 3DAOB 3GYGA 3GYGB 3GYGC 3GYGD
          1rlr_   73 1R1RA 1R1RC 1R1RE 1RLRA 2R1RA 2R1RC 2R1RE 2X0XA 2X0XB 2X0XC 2X0ZA 2X0ZB 2X0ZC 2X1YA 2X1YB 2X1YC 2X33A 2X33B 2X33C 2X3IA 2X3IB 2X3IC 2X3SA 2X3SB 2X3SC 2X59A 2X59B 2X59C 2X5BA 2X5BB 2X5BC 2XAKA 2XAKB 2XAKC 2XAPA 2XAPB 2XAPC 2XAVA 2XAVB 2XAVC 2XAWA 2XAWB 2XAWC 2XAXA 2XAXB 2XAXC 2XAYA 2XAYB 2XAYC 2XAZA 2XAZB 2XAZC 2XO4A 2XO4B 2XO4C 2XO5A 2XO5B 2XO5C 3R1RA 3R1RC 3R1RE 4R1RA 4R1RC 4R1RE 5R1RA 5R1RC 5R1RE 6R1RA 6R1RC 6R1RE 7R1RA 7R1RC 7R1RE
          1rlva   12 1R0VA 1R0VB 1R0VC 1R0VD 1R11A 1R11B 1RLVA 1RLVB 2GJWG 2GJWH 2GJWI 2GJWJ
          1rlw_    5 1BCIA 1RLWA 3HHCB 3HHCC 3HHCD
          1rm1c    1 1RM1E
          1rm6a    8 1RM6A 1RM6D 1SB3A 1SB3D 3HRDA 3HRDB 3HRDE 3HRDF
          1rm6b    8 1RM6B 1RM6E 1SB3B 1SB3E 2X1CA 2X1CB 2X1CC 2X1CD
          1rmd_    1 1RMDA
          1rmg_    1 1RMGA
          1rmja    2 1RMJA 2KGYA
          1rn5a   19 1SV2A 1SV2B 1SZZA 1SZZB 1SZZC 1SZZD 1SZZE 1SZZF 1SZZG 1SZZH 1VEVA 1VEVB 1VEYA 1VEYB 1VEZA 1VEZB 1Y6HA 1Y6HB 3DLDA
          1rn7a   15 1G96A 1R4CA 1R4CB 1R4CC 1R4CD 1R4CE 1R4CF 1R4CG 1R4CH 1RN7A 1ROAA 1TIJA 1TIJB 3GAXA 3GAXB
          1rnia    4 1RNIA 1RO0A 1RO2A 3M1MA
          1ro5a    1 1RO5A
          1ro7a   10 1RO7A 1RO7B 1RO7C 1RO7D 1RO8A 1RO8B 2DRJA 2P2VA 2P56A 2WQQA
          1roca   24 1ROCA 1TEYA 1WG3A 2CU9A 2DZEA 2DZEB 2HUEA 2I32A 2I32B 2IDCA 2IIJA 2IO5A 2Z34A 2Z34B 2Z3FA 2Z3FC 2Z3FE 2Z3FG 2Z3FI 2Z3FK 2Z3FM 2Z3FO 3AADB 3AADC
          1rp0a    7 1RP0A 1RP0B 2GJCA 2GJCB 2KCOA 3FPZA 3FPZB
          1rp3a    5 1RP3A 1RP3C 1RP3E 1RP3G 1SC5A
          1rp3b    5 1RP3B 1RP3D 1RP3F 1RP3H 1SC5B
          1rp4a    2 1RP4A 1RQ1A
          1rpja   11 1GUBA 1GUDA 1GUDB 1RPJA 3KSMA 3KSMB 3M9WA 3M9XA 3MA0A 3MA0B 3MA0C
          1rpua    3 1R9FC 1RPUC 1RPUD
          1rpxa   36 1RPXA 1RPXB 1RPXC 1TQJA 1TQJB 1TQJC 1TQJD 1TQJE 1TQJF 2FLIA 2FLIB 2FLIC 2FLID 2FLIE 2FLIF 2FLIG 2FLIH 2FLII 2FLIJ 2FLIK 2FLIL 3CT7A 3CT7B 3CT7C 3CT7D 3CT7E 3CT7F 3CTLA 3CTLB 3CTLC 3CTLD 3CTLE 3CTLF 3CU2A 3CU2B 3INPA
          1rpya   12 1RPYA 1RPYB 1RQQC 1RQQD 2HDVA 2HDVB 2HDXA 2HDXB 2HDXC 2HDXD 2HDXE 2HDXF
          1rq0a    3 1RQ0A 1RQ0B 1RQ0C
          1rq6a    1 1RQ6A
          1rq8a    1 1RQ8A
          1rqba    8 1RQBA 1RQEA 1RQHA 1RR2A 1S3HA 1U5JA 2NX9A 2NX9B
          1rqga    1 1RQGA
          1rqia   10 1RQIA 1RQIB 1RQJA 1RQJB 2FORA 2FORB 3LJIA 3LSNA 3M0GA 3M0GB
          1rqpa   45 1RQPA 1RQPB 1RQPC 1RQRA 1RQRB 1RQRC 2C2WA 2C2WB 2C2WC 2C4TA 2C4TB 2C4TC 2C4UA 2C4UB 2C4UC 2C4UD 2C4UE 2C4UF 2C5BA 2C5BB 2C5BC 2C5HA 2C5HB 2C5HC 2CBXA 2CBXB 2CBXC 2CC2A 2CC2B 2CC2C 2V7TA 2V7TB 2V7TC 2V7UA 2V7UB 2V7UC 2V7VA 2V7VB 2V7VC 2V7WA 2V7WB 2V7WC 2V7XA 2V7XB 2V7XC
          1rr7a    1 1RR7A
          1rr9a   24 1RR9A 1RR9B 1RR9C 1RR9D 1RR9E 1RR9F 1RREA 1RREB 1RREC 1RRED 1RREE 1RREF 2X36A 2X36B 2X36C 2X36D 2X36E 2X36F 3M6AA 3M6AB 3M6AC 3M6AD 3M6AE 3M6AF
          1rrma   28 1RRMA 1RRMB 2BI4A 2BI4B 2BL4A 2BL4B 3BFJA 3BFJB 3BFJC 3BFJD 3BFJE 3BFJF 3BFJG 3BFJH 3BFJI 3BFJJ 3BFJK 3BFJL 3BFJM 3BFJN 3BFJO 3BFJP 3BFJQ 3BFJR 3BFJS 3BFJT 3IV7A 3IV7B
          1rrqa    6 1RRQC 1RRSC 1VRLC 3FSPA 3FSQA 3G0QA
          1rrza    1 1RRZA
          1rsga   32 1RSGA 1RSGB 1XPQA 1XPQB 1XPQC 1XPQD 1YY5A 1YY5B 1Z6LA 1Z6LB 3BI2A 3BI2B 3BI4A 3BI4B 3BI5A 3BI5B 3BNMA 3BNMB 3BNUA 3BNUB 3CN8A 3CN8B 3CNDA 3CNDB 3CNPA 3CNPB 3CNSA 3CNSB 3CNTA 3CNTB 3NKLA 3NKLB
          1rsoa    2 1RSOA 1RSOC
          1rsob    2 1RSOB 1RSOD
          1rss_    4 1HUSA 1RSSA 2X9TG 3GTYB
          1rsy_   17 1BYNA 1DQVA 1RSYA 2D8KA 2K45A 2K4AA 2K8MA 2K8MD 2KI6A 2KI6F 3F00A 3F01A 3F04A 3F05A 3HN8A 3HN8B 3HN8C
          1rtra   16 1RTRA 1RTRB 3LLWA 3LLWB 3LLWC 3LLWD 3LOMA 3LOMB 3LVSA 3LVSB 3M9UA 3M9UB 3M9UC 3M9UD 3NPKA 3NPKB
          1rtta    8 1RTTA 1X77A 1X77B 2VZHA 2YVSA 2YVSB 3FVWA 3FVWB
          1rtu_    7 1RTUA 3AGNA 3AGOA 3AHSA 3AHSB 3AHSC 3AHWA
          1rtwa    4 1RTWA 1RTWB 1RTWC 1RTWD
          1rtya   12 1RTYA 1RTYB 1RTYC 2AH6A 2AH6B 2AH6C 2ZHYA 2ZHYB 2ZHYC 2ZHZA 2ZHZB 2ZHZC
          1ru4a    1 1RU4A
          1ru8a    7 1RU8A 1RU8B 2D13A 2D13B 2D13C 2D13D 3H7EA
          1ruwa    9 1RUWA 1VA7A 1VA7B 1VA7C 1VA7D 1YP5A 1ZUYA 1ZUYB 2BTTA
          1ruxa   31 1P2ZA 1P30A 2BVIA 2BVIB 2BVIC 2BVID 2BVIE 2BVIF 2BVIG 2BVIH 2BVII 2BVIJ 2BVIK 2BVIL 2INYA 2OBEA 2OBEB 2OBEC 3HDXA 3IYNA 3IYNB 3IYNC 3IYND 3IYNE 3IYNF 3IYNG 3IYNH 3IYNI 3IYNJ 3IYNK 3IYNL
          1rv8a   28 1RV8A 1RV8B 1RV8C 1RV8D 1RVGA 1RVGB 1RVGC 1RVGD 2FJKA 2FJKB 2FJKC 2FJKD 2ISVA 2ISVB 2ISWA 2ISWB 3C4UA 3C4UB 3C52A 3C52B 3C56A 3C56B 3GAKA 3GAKB 3GAYA 3GAYB 3GB6A 3GB6B
          1rv9a    8 1RV9A 1RW0A 1RW0B 1U05A 1U05B 1XAFA 1XAFB 1Z9TA
          1rvka    1 1RVKA
          1rw1a    2 1RW1A 2KOKA
          1rw2a    2 1Q2ZA 1RW2A
          1rw7a   12 1QVVA 1QVVB 1QVVC 1QVVD 1QVWA 1QVWB 1QVZA 1QVZB 1RW7A 3KKLA 3KKLB 3N7TA
          1rw9a   10 1RW9A 1RWAA 1RWCA 1RWFA 1RWGA 1RWHA 2WCOA 2WDAA 2X03A 2X03B
          1rwib    6 1RWIA 1RWIB 1RWLA 3FVZA 3FW0A 3LR1A
          1rwja    1 1RWJA
          1rwra    2 1RWRA 3FY3A
          1rwsa   12 1RWSA 1SF0A 3LIBA 3LIBB 3LIBC 3LIBD 3LIBE 3LIBF 3LIBG 3LIBH 3LIBI 3LIBJ
          1rwta   14 1RWTA 1RWTB 1RWTC 1RWTD 1RWTE 1RWTF 1RWTG 1RWTH 1RWTI 1RWTJ 1VCRA 2BHWA 2BHWB 2BHWC
          1rwua    1 1RWUA
          1rwza   12 1RWZA 1RXMA 1RXZA 3HI8A 3HI8B 3HI8C 3HI8D 3HI8E 3HI8F 3IFVA 3IFVB 3IFVC
          1rx0a    4 1RX0A 1RX0B 1RX0C 1RX0D
          1rxqa    5 1RXQA 1RXQB 1RXQC 1RXQD 2YQYA
          1rxta   15 1RXTA 1RXTB 1RXTC 1RXTD 2WSAA 2WUUA 3H5ZA 3IU1A 3IU1B 3IU2A 3IU2B 3IWEA 3IWEB 3JTKA 3JTKB
          1rxva    8 1B43A 1B43B 1MC8A 1MC8B 1RXVC 1RXVD 1RXWC 2IZOA
          1rxxa   20 1RXXA 1RXXB 1RXXC 1RXXD 2A9GA 2A9GB 2A9GC 2A9GD 2AAFA 2AAFB 2AAFC 2AAFD 2ABRA 2ABRB 2ABRC 2ABRD 2ACIA 2ACIB 2ACIC 2ACID
          1ry3a    1 1RY3A
          1ry6a    2 1RY6A 2RA1A
          1ry9a    4 1RY9A 1RY9B 1RY9C 1RY9D
          1ryaa   15 1RYAA 1RYAB 2GT2A 2GT2B 2GT2C 2GT2D 2GT4A 2GT4B 2GT4C 2I8TA 2I8TB 2I8UA 2I8UB 3GRNA 3GRNB
          1ryba    3 1RYBA 1RYMA 1RYNA
          1ryla    2 1RYLA 1RYLB
          1ryp1   38 1FNTM 1G0UL 1G0UZ 1G65L 1G65Z 1IRUM 1JD2L 1JD2S 1RYPM 1VSYM 1Z7QM 2F16L 2F16Z 2FAKL 2FAKZ 2GPLL 2GPLZ 2ZCYL 2ZCYZ 3BDML 3BDMZ 3D29L 3D29Z 3DY3L 3DY3Z 3DY4L 3DY4Z 3E47L 3E47Z 3GPJL 3GPJZ 3GPTL 3GPTZ 3GPWL 3GPWZ 3HYEL 3HYEZ 3L5QM
          1ryp2   23 1FNTN 1G0UM 1G65M 1IRUN 1JD2M 1JD2T 1RYPN 1VSYN 1Z7QN 2F16M 2FAKM 2GPLM 2ZCYM 3BDMM 3D29M 3DY3M 3DY4M 3E47M 3GPJM 3GPTM 3GPWM 3HYEM 3L5QN
          1rypa   48 1FNTA 1FNTO 1G0UG 1G0UU 1G65G 1G65U 1IRUA 1IRUO 1JD2G 1RYPA 1RYPO 1VSYA 1VSYO 1Z7QA 1Z7QO 2F16G 2F16U 2FAKG 2FAKU 2GPLG 2GPLU 2ZCYG 2ZCYU 3BDMG 3BDMU 3D29G 3D29U 3DY3G 3DY3U 3DY4G 3DY4U 3E47G 3E47U 3GPJG 3GPJU 3GPTG 3GPTU 3GPWG 3GPWU 3HYEG 3HYEU 3L5QA 3L5QO 3LM6A 3LMAA 3LMAB 3LMAC 3LMAD
          1rypb   44 1FNTB 1FNTP 1G0UA 1G0UO 1G65A 1G65O 1IRUB 1IRUP 1JD2A 1JD2V 1RYPB 1RYPP 1VSYB 1VSYP 1Z7QB 1Z7QP 2F16A 2F16O 2FAKA 2FAKO 2GPLA 2GPLO 2ZCYA 2ZCYO 3BDMA 3BDMO 3D29A 3D29O 3DY3A 3DY3O 3DY4A 3DY4O 3E47A 3E47O 3GPJA 3GPJO 3GPTA 3GPTO 3GPWA 3GPWO 3HYEA 3HYEO 3L5QB 3L5QP
          1rypc   44 1FNTC 1FNTQ 1G0UB 1G0UP 1G65B 1G65P 1IRUC 1IRUQ 1JD2B 1JD2W 1RYPC 1RYPQ 1VSYC 1VSYQ 1Z7QC 1Z7QQ 2F16B 2F16P 2FAKB 2FAKP 2GPLB 2GPLP 2ZCYB 2ZCYP 3BDMB 3BDMP 3D29B 3D29P 3DY3B 3DY3P 3DY4B 3DY4P 3E47B 3E47P 3GPJB 3GPJP 3GPTB 3GPTP 3GPWB 3GPWP 3HYEB 3HYEP 3L5QC 3L5QQ
          1rypd   44 1FNTD 1FNTR 1G0UC 1G0UQ 1G65C 1G65Q 1IRUD 1IRUR 1JD2C 1JD2X 1RYPD 1RYPR 1VSYD 1VSYR 1Z7QD 1Z7QR 2F16C 2F16Q 2FAKC 2FAKQ 2GPLC 2GPLQ 2ZCYC 2ZCYQ 3BDMC 3BDMQ 3D29C 3D29Q 3DY3C 3DY3Q 3DY4C 3DY4Q 3E47C 3E47Q 3GPJC 3GPJQ 3GPTC 3GPTQ 3GPWC 3GPWQ 3HYEC 3HYEQ 3L5QD 3L5QR
          1rype   46 1FNTE 1FNTS 1G0UD 1G0UR 1G65D 1G65R 1IRUE 1IRUS 1JD2D 1JD2Y 1RYPE 1RYPS 1VSYE 1VSYS 1Z7QE 1Z7QS 2F16D 2F16R 2FAKD 2FAKR 2GPLD 2GPLR 2Z5CC 2Z5CF 2ZCYD 2ZCYR 3BDMD 3BDMR 3D29D 3D29R 3DY3D 3DY3R 3DY4D 3DY4R 3E47D 3E47R 3GPJD 3GPJR 3GPTD 3GPTR 3GPWD 3GPWR 3HYED 3HYER 3L5QE 3L5QS
          1rypf   48 1FNTF 1FNTT 1G0UE 1G0US 1G65E 1G65S 1IRUF 1IRUT 1JD2E 1JD2Z 1RYPF 1RYPT 1VSYF 1VSYT 1Z7QF 1Z7QT 2F16E 2F16S 2FAKE 2FAKS 2GPLE 2GPLS 2ZCYE 2ZCYS 3BDME 3BDMS 3D29E 3D29S 3DY3E 3DY3S 3DY4E 3DY4S 3E47E 3E47S 3GPJE 3GPJS 3GPTE 3GPTS 3GPWE 3GPWS 3HYEE 3HYES 3L09A 3L09B 3L09C 3L09D 3L5QF 3L5QT
          1rypg   43 1FNTG 1FNTU 1G0UF 1G0UT 1G65F 1G65T 1IRUG 1IRUU 1JD2F 1RYPG 1RYPU 1VSYG 1VSYU 1Z7QG 1Z7QU 2F16F 2F16T 2FAKF 2FAKT 2GPLF 2GPLT 2ZCYF 2ZCYT 3BDMF 3BDMT 3D29F 3D29T 3DY3F 3DY3T 3DY4F 3DY4T 3E47F 3E47T 3GPJF 3GPJT 3GPTF 3GPTT 3GPWF 3GPWT 3HYEF 3HYET 3L5QG 3L5QU
          1ryph   29 1FNTH 1FNTV 1G0UN 1G65N 1IRUH 1IRUV 1JD2N 1JD2U 1RYPH 1RYPV 1VSYH 1VSYV 1Z7QH 1Z7QV 2F16N 2FAKN 2GPLN 2ZCYN 3BDMN 3D29N 3DY3N 3DY4N 3E47N 3GPJN 3GPTN 3GPWN 3HYEN 3L5QH 3L5QV
          1rypi   44 1FNTI 1FNTW 1G0UH 1G0UV 1G65H 1G65V 1IRUI 1IRUW 1JD2H 1JD2O 1RYPI 1RYPW 1VSYI 1VSYW 1Z7QI 1Z7QW 2F16H 2F16V 2FAKH 2FAKV 2GPLH 2GPLV 2ZCYH 2ZCYV 3BDMH 3BDMV 3D29H 3D29V 3DY3H 3DY3V 3DY4H 3DY4V 3E47H 3E47V 3GPJH 3GPJV 3GPTH 3GPTV 3GPWH 3GPWV 3HYEH 3HYEV 3L5QI 3L5QW
          1rypj   44 1FNTJ 1FNTX 1G0UI 1G0UW 1G65I 1G65W 1IRUJ 1IRUX 1JD2I 1JD2P 1RYPJ 1RYPX 1VSYJ 1VSYX 1Z7QJ 1Z7QX 2F16I 2F16W 2FAKI 2FAKW 2GPLI 2GPLW 2ZCYI 2ZCYW 3BDMI 3BDMW 3D29I 3D29W 3DY3I 3DY3W 3DY4I 3DY4W 3E47I 3E47W 3GPJI 3GPJW 3GPTI 3GPTW 3GPWI 3GPWW 3HYEI 3HYEW 3L5QJ 3L5QX
          1rypk   44 1FNTK 1FNTY 1G0UJ 1G0UX 1G65J 1G65X 1IRUK 1IRUY 1JD2J 1JD2Q 1RYPK 1RYPY 1VSYK 1VSYY 1Z7QK 1Z7QY 2F16J 2F16X 2FAKJ 2FAKX 2GPLJ 2GPLX 2ZCYJ 2ZCYX 3BDMJ 3BDMX 3D29J 3D29X 3DY3J 3DY3X 3DY4J 3DY4X 3E47J 3E47X 3GPJJ 3GPJX 3GPTJ 3GPTX 3GPWJ 3GPWX 3HYEJ 3HYEX 3L5QK 3L5QY
          1rypl   44 1FNTL 1FNTZ 1G0UK 1G0UY 1G65K 1G65Y 1IRUL 1IRUZ 1JD2K 1JD2R 1RYPL 1RYPZ 1VSYL 1VSYZ 1Z7QL 1Z7QZ 2F16K 2F16Y 2FAKK 2FAKY 2GPLK 2GPLY 2ZCYK 2ZCYY 3BDMK 3BDMY 3D29K 3D29Y 3DY3K 3DY3Y 3DY4K 3DY4Y 3E47K 3E47Y 3GPJK 3GPJY 3GPTK 3GPTY 3GPWK 3GPWY 3HYEK 3HYEY 3L5QL 3L5QZ
          1ryqa    5 1RYQA 3LPEB 3LPED 3LPEF 3LPEH
          1ryua    4 1RYUA 2CXYA 2EH9A 2RQ5A
          1rz0a   26 1RZ0A 1RZ0B 1RZ0C 1RZ0D 1RZ0E 1RZ0F 1RZ0G 1RZ0H 1RZ1A 1RZ1B 1RZ1C 1RZ1D 1RZ1E 1RZ1F 1RZ1G 1RZ1H 2ECRA 2ECRB 2ECUA 2ECUB 2ED4A 2ED4B 3NFWA 3NFWB 3NFWC 3NFWD
          1rz2a    3 1RZ2A 2OQWA 2OQZA
          1rz3a    1 1RZ3A
          1rz4a    1 1RZ4A
          1rzma    6 1RZMA 1RZMB 1VR6A 1VR6B 1VR6C 1VR6D
          1rzna   10 1RZNA 1RZNB 1Y1OA 1Y1OB 1Y1OC 1Y1OD 1ZP7A 1ZP7B 2FCOA 2FCOB
          1rzrg   14 1RZRE 1RZRF 1RZRG 1RZRH 1ZVVD 1ZVVF 1ZVVH 2HSGA 2JCGA 3H5TA 3KJXA 3KJXB 3KJXC 3KJXD
          1rzsa    4 1RZSA 3BD1A 3BD1B 3BD1C
          1rzta   38 1RZTM 1RZTN 1RZTO 1RZTP 1XSLM 1XSLN 1XSLO 1XSLP 1XSND 1XSPD 2BCQD 2BCRD 2BCSD 2BCUD 2BCVD 2GWSM 2GWSN 2GWSO 2GWSP 2PFND 2PFOD 2PFPD 2PFQD 3C5FG 3C5FH 3C5GA 3C5GE 3HW8A 3HWTA 3HX0A 3HX0E 3HX0I 3HX0M 3MDAA 3MDCA 3MGHA 3MGHE 3MGIA
          1rzua   11 1RZUA 1RZUB 1RZVA 1RZVB 2QZSA 2R4TA 2R4UA 3COPA 3CX4A 3D1JA 3GUHA
          1s04a    5 1S04A 2Z0TA 2Z0TB 2Z0TC 2Z0TD
          1s05a    1 1S05A
          1s0ya   21 1S0YA 1S0YC 1S0YE 1S0YG 1S0YI 1S0YK 3EJ3A 3EJ3C 3EJ3E 3EJ3G 3EJ3I 3EJ3K 3EJ7A 3EJ7C 3EJ7E 3EJ7G 3EJ7I 3EJ7K 3EJ9A 3EJ9C 3EJ9E
          1s0yb   21 1S0YB 1S0YD 1S0YF 1S0YH 1S0YJ 1S0YL 3EJ3B 3EJ3D 3EJ3F 3EJ3H 3EJ3J 3EJ3L 3EJ7B 3EJ7D 3EJ7F 3EJ7H 3EJ7J 3EJ7L 3EJ9B 3EJ9D 3EJ9F
          1s12a    4 1S12A 1S12B 1S12C 1S12D
          1s14a    6 1S14A 1S14B 1S16A 1S16B 3FV5A 3FV5B
          1s18a    8 1S18A 1S18B 1S1DA 1S1DB 2H2NA 2H2NB 2H2UA 2H2UB
          1s1ea   14 1S1EA 1S6CA 2I2RE 2I2RF 2I2RG 2I2RH 2I2RM 2I2RN 2I2RO 2I2RP 2JULA 2NZ0A 2NZ0C 3DD4A
          1s1fa   12 1S1FA 1SE6A 1SE6B 1T93A 2D09A 2D0EA 2DKKA 2KUDA 2NZ5A 2NZ5B 2NZAA 2NZAB
          1s1hb    2 2ZKQJ 3BCHA
          1s1hc    1 2ZKQK
          1s1he    1 2ZKQM
          1s1hg    2 2NOQF 2ZKQN
          1s1hi    1 2ZKQP
          1s1hj    1 2ZKQQ
          1s1hk    1 2ZKQR
          1s1hl    4 2ZKQS 3C2GB 3C2HA 3C2HB
          1s1hm    1 2ZKQT
          1s1ho    1 1YSHF
          1s1hq    1 2ZKQW
          1s1hs    1 2ZKQX
          1s1i0    1 3JYWA
          1s1i9    2 1YSHE 3JYWE
          1s1ia    2 2NOQG 3JYWF
          1s1ic    1 3JYWH
          1s1id    4 2WW9H 2WWAH 2WWBH 3JYWI
          1s1ie    1 3JYWJ
          1s1if    1 3JYWK
          1s1ig    1 3JYWL
          1s1ih    1 3JYWM
          1s1ii    3 2PA2A 2PA2B 3JYWN
          1s1ij    2 2NOQH 3JYWO
          1s1ik    1 3JYWP
          1s1il    1 3JYWQ
          1s1im    1 3JYWR
          1s1in    4 2WW9I 2WWAI 2WWBI 3JYWS
          1s1io    1 3JYWT
          1s1ip    1 3JYWU
          1s1iq    1 3JYWV
          1s1ir    2 2X7NC 3JYWW
          1s1is    1 2X7ND
          1s1it    4 2WW9K 2WWAK 2WWBK 3JYWY
          1s1iu    4 2WW9L 2WWAL 2WWBL 3JYWZ
          1s1iw    3 2WW9M 2WWAM 2WWBM
          1s1ix    3 2WW9N 2WWAN 2WWBN
          1s1ma    9 1S1MA 1S1MB 1VCMA 1VCNA 1VCOA 2AD5A 2AD5B 3NVAA 3NVAB
          1s1na    1 1S1NA
          1s21a    1 1S21A
          1s24a    3 1S24A 2KN9A 2V3BB
          1s28a    4 1S28A 1S28B 1S28C 1S28D
